bench,addr,generation,alloc_type,alloc_size,stores,pairs,silent,silent_frac,site
wrf,0xd4f3d00,637,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4ed320,506,32bits,7668,2138,221,144,0.6515837104072398,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0bf640,5,32bits,23856,6413,2033,2033,1.0,solve_em_
wrf,0xd524a40,151,32bits,8288,118406,116362,0,0.0,__module_advect_em_MOD_advect_w
wrf,0xd0e9600,220,32bits,7668,1960,43,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,630,32bits,8288,234220,232204,8293,0.0357142857142857,__module_small_step_em_MOD_advance_uv
wrf,0xd4fa760,517,32bits,15336,11502,7668,7325,0.9552686489306208,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,46,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0d6720,620,32bits,7668,3834,1917,1384,0.7219613980177361,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90c900,68,32bits,7668,1988,71,44,0.6197183098591549,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9180c0,19,32bits,7668,1918,1,1,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,893,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,740,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e1dc0,503,32bits,7668,1988,71,43,0.6056338028169014,__module_mp_wsm5_MOD_wsm52d
wrf,0xd5229a0,4,32bits,4176,1045,504,122,0.242063492063492,__esmf_timemod_MOD_esmf_timeget
wrf,0xd9013a0,228,32bits,7668,2916,999,721,0.7217217217217218,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd04e00,75,32bits,7668,2127,210,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,812,32bits,8400,116640,114696,85054,0.7415602985282834,__module_advect_em_MOD_advect_scalar
wrf,0xd0c8940,148,32bits,7884,3481,1583,410,0.259001895135818,__module_bl_ysu_MOD_ysu2d
wrf,0xd0da380,171,32bits,15336,7810,3976,3137,0.7889839034205232,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,764,32bits,8400,116640,114696,0,0.0,__module_advect_em_MOD_advect_scalar
wrf,0xd4ed320,362,32bits,7668,2165,248,151,0.6088709677419355,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,565,32bits,7668,4455,2538,1831,0.7214342001576044,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,325,32bits,7668,1988,71,71,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e46c0,17,32bits,23652,360693,354780,209695,0.5910564293364903,__module_bl_ysu_MOD_ysu
wrf,0xdd1d640,81,32bits,7668,5751,3834,3517,0.917318727177882,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,468,32bits,7668,4425,2508,1900,0.7575757575757576,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,386,32bits,7668,2039,122,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,568,32bits,16576,116289,112347,0,0.0,__module_advect_em_MOD_advect_w
wrf,0xd4f3d00,610,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0d6720,500,32bits,7668,3780,1863,1294,0.6945786366076221,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,262,32bits,7668,2334,417,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,17,32bits,7668,1927,10,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,581,32bits,8288,115304,113316,8094,0.0714285714285714,__module_small_step_em_MOD_advance_mu_t
wrf,0xdd231e0,9,32bits,15336,11502,7668,7589,0.989697443922796,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,574,32bits,7668,1920,3,3,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xc5168e0,1,object,4416,142,2,0,0.0,__module_alloc_space_3_MOD_alloc_space_field_core_3
wrf,0xd4ed320,455,32bits,7668,2036,119,94,0.7899159663865546,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd15cc0,18,32bits,7668,5751,3834,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,588,32bits,7668,3213,1296,756,0.5833333333333334,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,186,32bits,7668,3429,1512,1089,0.7202380952380952,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90c900,140,32bits,7668,1988,71,10,0.1408450704225352,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd1d640,94,32bits,7668,5751,3834,3528,0.92018779342723,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,108,32bits,7668,2198,281,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd1d640,17,32bits,7668,5751,3834,3834,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd03020,29,32bits,7668,1947,30,28,0.9333333333333332,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,451,32bits,15336,7810,3976,2751,0.6919014084507042,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd03020,93,32bits,7668,1918,1,1,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd04e00,116,32bits,7668,2153,236,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,451,32bits,7668,1988,71,29,0.4084507042253521,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,497,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,300,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e9600,375,32bits,7668,1966,49,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90c900,115,32bits,7668,1988,71,9,0.1267605633802817,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4ed320,550,32bits,7668,2104,187,164,0.8770053475935828,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,530,32bits,7668,3213,1296,773,0.5964506172839507,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,433,32bits,7668,1977,60,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90ab00,120,32bits,15336,7810,3976,3782,0.9512072434607646,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,322,32bits,7668,1920,3,3,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,873,32bits,8288,115304,113316,8094,0.0714285714285714,__module_small_step_em_MOD_advance_mu_t
wrf,0xd4f3d00,1140,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e9600,232,32bits,7668,1962,45,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0fd480,61,32bits,7668,5773,3856,8,0.0020746887966804,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,663,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0dc240,264,32bits,7668,4442,2525,1904,0.7540594059405941,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,369,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xdd231e0,144,32bits,15336,11502,7668,7465,0.9735263432446531,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,484,32bits,7668,1988,71,19,0.2676056338028169,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,364,32bits,15336,11502,7668,7252,0.9457485654668754,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,179,32bits,7668,1981,64,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0fe640,104,32bits,7884,3479,1581,195,0.1233396584440227,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e9600,203,32bits,7668,1973,56,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xbfcdde0,1,object,4416,119,2,0,0.0,__module_alloc_space_3_MOD_alloc_space_field_core_3
wrf,0xd9013a0,285,32bits,7668,3834,1917,1437,0.7496087636932708,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4ed320,206,32bits,7668,2035,118,74,0.6271186440677966,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,451,32bits,15336,11502,7668,7181,0.936489306207616,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,352,32bits,15336,11502,7668,7124,0.92905581637976,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,540,32bits,7668,1922,5,5,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,453,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0da380,281,32bits,15336,7810,3976,3061,0.7698692152917505,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,356,32bits,15336,11502,7668,7398,0.9647887323943662,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,1023,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0dc240,26,32bits,7668,4099,2182,1916,0.8780934922089826,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ab560,113,32bits,7668,3210,1293,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9013a0,134,32bits,7668,2727,810,583,0.7197530864197531,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0fe640,72,32bits,7884,3483,1585,178,0.1123028391167192,__module_bl_ysu_MOD_ysu2d
wrf,0xd524a40,36,32bits,8288,112128,110084,0,0.0,__module_advect_em_MOD_advect_v
wrf,0xd4f3d00,352,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cb160,1011,32bits,18056,16868,12354,7025,0.5686417354702931,__module_diffusion_em_MOD_calculate_n2
wrf,0xd90ab00,110,32bits,15336,7810,3976,3292,0.8279678068410463,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,188,32bits,7668,1919,2,2,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,471,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e1dc0,158,32bits,7668,1988,71,39,0.5492957746478874,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,163,32bits,7668,3130,1213,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcff5c0,35,32bits,23856,8760,4380,0,0.0,__module_surface_driver_MOD_surface_driver
wrf,0xd0cb160,381,32bits,8288,234220,232204,232204,1.0,__module_small_step_em_MOD_advance_uv
wrf,0xd0f2d00,379,32bits,15336,11502,7668,7228,0.9426186750130412,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,526,32bits,7668,2682,765,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,256,32bits,15336,7810,3976,3080,0.7746478873239436,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,340,32bits,15336,11502,7668,7394,0.9642670839853938,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9013a0,214,32bits,7668,2781,864,550,0.6365740740740741,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90ab00,104,32bits,15336,7810,3976,3472,0.8732394366197183,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd04e00,113,32bits,7668,2125,208,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,430,32bits,15336,7810,3976,3074,0.7731388329979879,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,44,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd7b9460,1,32bits,667968,2156958,2030566,338338,0.1666225082070713,solve_em_
wrf,0xdd04e00,128,32bits,7668,2248,331,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,628,32bits,7668,3834,1917,1334,0.6958789775691184,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,395,32bits,7668,1988,71,28,0.3943661971830985,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,75,32bits,15336,11502,7668,7489,0.9766562336984872,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,749,32bits,8400,116640,114696,0,0.0,__module_advect_em_MOD_advect_w
wrf,0xd4e78e0,329,32bits,7668,1921,4,4,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,481,32bits,7668,1920,3,3,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8940,258,32bits,7884,3527,1629,394,0.241866175567833,__module_bl_ysu_MOD_ysu2d
wrf,0xd4ed320,257,32bits,7668,2033,116,90,0.7758620689655172,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,243,32bits,15336,7810,3976,2871,0.7220824949698189,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,579,32bits,7668,4031,2114,1914,0.9053926206244088,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,161,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0dc240,385,32bits,7668,4506,2589,1908,0.7369640787949016,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4ed320,468,32bits,7668,2048,131,70,0.5343511450381679,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,228,32bits,7668,3834,1917,1281,0.6682316118935837,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,147,32bits,7668,1923,6,6,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,238,32bits,15336,11502,7668,7456,0.9723526343244652,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,299,32bits,7668,2344,427,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,365,32bits,7668,2331,414,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,731,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cb160,609,32bits,8288,329511,327523,0,0.0,__module_small_step_em_MOD_advance_w
wrf,0xd0e9600,524,32bits,7668,1979,62,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,268,32bits,7668,1988,71,60,0.8450704225352113,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,367,32bits,15336,11502,7668,7308,0.9530516431924884,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,439,32bits,8400,116640,114696,95655,0.8339872358233941,__module_advect_em_MOD_advect_scalar
wrf,0xd4e1dc0,377,32bits,7668,1988,71,13,0.1830985915492957,__module_mp_wsm5_MOD_wsm52d
wrf,0xced6160,3,32bits,667968,354780,236520,204,0.0008625063419583,solve_em_
wrf,0xd0da380,151,32bits,15336,7810,3976,3445,0.8664486921529175,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,237,32bits,15336,11502,7668,7367,0.9607459572248304,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,540,32bits,7668,4306,2389,1895,0.7932189200502302,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,379,32bits,7668,2438,521,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,440,32bits,8400,116640,114696,86395,0.7532520750505685,__module_advect_em_MOD_advect_scalar
wrf,0xd0dc240,195,32bits,7668,4249,2332,1876,0.8044596912521441,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,544,32bits,7668,1988,71,10,0.1408450704225352,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,1,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cb160,458,32bits,8400,116640,114696,71058,0.6195333751830927,__module_advect_em_MOD_advect_scalar
wrf,0xdd04e00,81,32bits,7668,2185,268,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd03020,87,32bits,7668,2002,85,81,0.9529411764705882,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,546,32bits,7668,4157,2240,1872,0.8357142857142857,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,301,32bits,7668,1918,1,1,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,878,32bits,7668,3240,1323,768,0.5804988662131519,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,1068,32bits,7668,3834,1917,1094,0.5706833594157538,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,546,32bits,15336,11502,7668,7302,0.9522691705790296,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,299,32bits,8400,116640,114696,72801,0.6347300690521029,__module_advect_em_MOD_advect_scalar
wrf,0xd0f2d00,464,32bits,15336,11502,7668,7308,0.9530516431924884,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0fe640,67,32bits,7884,3556,1658,156,0.0940892641737032,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb4c0,421,32bits,7668,2372,455,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,682,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fa760,327,32bits,15336,11502,7668,7407,0.965962441314554,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,474,32bits,7668,2061,144,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,380,32bits,7668,2415,498,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,32,32bits,15336,11502,7668,7442,0.970526864893062,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,370,32bits,8288,329511,327523,0,0.0,__module_small_step_em_MOD_advance_w
wrf,0xd4e1dc0,526,32bits,7668,1988,71,68,0.9577464788732394,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,353,32bits,7668,2322,405,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,125,32bits,15336,7810,3976,3255,0.8186619718309859,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,1103,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,182,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e7800,76,32bits,7668,3124,1207,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0fd480,107,32bits,7668,5824,3907,30,0.0076785257230611,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,146,32bits,7668,2591,674,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,1074,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e78e0,438,32bits,7668,1921,4,4,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,523,32bits,7668,2586,669,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,972,32bits,8288,118260,116289,0,0.0,__module_big_step_utilities_em_MOD_calc_ww_cp
wrf,0xd9013a0,190,32bits,7668,2700,783,580,0.7407407407407407,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e6240,59,32bits,23856,11122,6742,0,0.0,__module_surface_driver_MOD_surface_driver
wrf,0xd4f3d00,822,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e7800,140,32bits,7668,3121,1204,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,418,32bits,7668,3429,1512,1016,0.671957671957672,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90ab00,103,32bits,15336,7810,3976,3434,0.863682092555332,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,408,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0dc240,475,32bits,7668,4536,2619,1896,0.7239404352806414,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,113,32bits,7668,4096,2179,1913,0.8779256539697109,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,575,32bits,7668,3077,1160,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9013a0,96,32bits,7668,2619,702,513,0.7307692307692307,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90ab00,144,32bits,15336,7810,3976,3139,0.7894869215291751,__module_mp_wsm5_MOD_wsm52d
wrf,0xb51d6c0,1,32bits,23856,10344,4380,0,0.0,__module_alloc_space_7_MOD_alloc_space_field_core_7
wrf,0xd4f3d00,1193,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,410,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0d6720,470,32bits,7668,3240,1323,857,0.6477702191987906,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,801,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0c8940,212,32bits,7884,3509,1611,415,0.2576039726877716,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb4c0,277,32bits,7668,2301,384,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,955,32bits,8288,118260,116289,0,0.0,__module_big_step_utilities_em_MOD_calc_ww_cp
wrf,0xd4e7800,235,32bits,7668,2623,706,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,320,32bits,15336,7810,3976,3031,0.7623239436619719,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,299,32bits,7668,1988,71,46,0.647887323943662,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,175,32bits,7668,4352,2435,1916,0.7868583162217659,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,427,32bits,7668,3102,1185,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,79,32bits,7668,4202,2285,1839,0.8048140043763676,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,125,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2d00,68,32bits,15336,11502,7668,7412,0.9666145018257696,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,306,32bits,8288,234220,232204,8294,0.0357185922723122,__module_small_step_em_MOD_advance_uv
wrf,0xd4e7800,496,32bits,7668,2653,736,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,286,32bits,7668,4147,2230,1889,0.8470852017937219,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9013a0,191,32bits,7668,2646,729,560,0.7681755829903978,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cb160,986,32bits,8400,116640,114696,81207,0.7080194601381042,__module_advect_em_MOD_advect_scalar
wrf,0x81255a0,1,object,4416,136,2,0,0.0,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xd4e1dc0,219,32bits,7668,1988,71,33,0.4647887323943662,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,477,32bits,15336,11502,7668,7079,0.9231872717788212,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,516,32bits,7668,2182,265,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,78,32bits,7668,3133,1216,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2d00,455,32bits,15336,11502,7668,7371,0.9612676056338028,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4ed320,364,32bits,7668,2135,218,148,0.6788990825688074,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,424,32bits,7668,4326,2409,1896,0.7870485678704857,__module_mp_wsm5_MOD_wsm52d
wrf,0xacce4e0,1,object,4416,134,2,0,0.0,__module_alloc_space_2_MOD_alloc_space_field_core_2
wrf,0xd4f3d00,1003,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb4c0,378,32bits,7668,2412,495,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0bf640,12,32bits,23856,6409,2029,2029,1.0,solve_em_
wrf,0xd0dc240,383,32bits,7668,4406,2489,1912,0.7681799919646445,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,138,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,130,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4ed320,520,32bits,7668,2072,155,135,0.8709677419354839,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,255,32bits,15336,7810,3976,3083,0.7754024144869215,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0dc240,330,32bits,7668,4583,2666,1899,0.7123030757689423,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,302,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cb160,129,32bits,9408,241556,239512,8556,0.0357226360265873,__module_big_step_utilities_em_MOD_horizontal_pressure_gradient
wrf,0xd0da380,43,32bits,15336,7810,3976,3058,0.7691146881287726,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,101,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,129,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0d6720,78,32bits,7668,2862,945,563,0.5957671957671957,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb4c0,577,32bits,7668,2178,261,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e6240,17,32bits,23856,11122,6742,0,0.0,__module_surface_driver_MOD_surface_driver
wrf,0xd0cb160,759,32bits,8400,116640,114696,85247,0.7432430076027062,__module_advect_em_MOD_advect_scalar
wrf,0xd0d6720,596,32bits,7668,3834,1917,1272,0.6635367762128326,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,825,32bits,7884,11607,9636,146,0.0151515151515151,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cb160,481,32bits,18056,16868,12354,7055,0.5710700987534402,__module_diffusion_em_MOD_calculate_n2
wrf,0xd4e78e0,91,32bits,7668,1920,3,3,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e7800,442,32bits,7668,2956,1039,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e9600,333,32bits,7668,2000,83,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,507,32bits,7668,1988,71,32,0.4507042253521127,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fa760,300,32bits,15336,11502,7668,7203,0.939358372456964,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f3d00,436,32bits,7884,17520,15549,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd90ab00,106,32bits,15336,7810,3976,3353,0.8433098591549296,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e78e0,139,32bits,7668,1919,2,2,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd231e0,55,32bits,15336,11502,7668,7619,0.9936098069900888,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e1dc0,291,32bits,7668,1988,71,71,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0da380,531,32bits,15336,7810,3976,2909,0.7316398390342053,__module_mp_wsm5_MOD_wsm52d
